InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,Total Price
536544,22847,BREAD BIN DINER STYLE IVORY,1,01-12-2010 14:32,34,,United Kingdom,34
536544,22862,LOVE HEART NAPKIN BOX ,1,01-12-2010 14:32,8.47,,United Kingdom,8.47
536544,22876,NUMBER TILE COTTAGE GARDEN 8,1,01-12-2010 14:32,4.21,,United Kingdom,4.21
536544,22928,YELLOW GIANT GARDEN THERMOMETER,1,01-12-2010 14:32,11.87,,United Kingdom,11.87
536544,22948,METAL DECORATION NAUGHTY CHILDREN ,2,01-12-2010 14:32,6.77,,United Kingdom,13.54
536544,22949,36 DOILIES DOLLY GIRL,1,01-12-2010 14:32,2.98,,United Kingdom,2.98
536544,22976,CIRCUS PARADE CHILDRENS EGG CUP ,1,01-12-2010 14:32,2.51,,United Kingdom,2.51
536544,35095A,BLUE VICTORIAN FABRIC OVAL BOX,2,01-12-2010 14:32,0.84,,United Kingdom,1.68
536544,35095B,RED VICTORIAN FABRIC OVAL BOX,1,01-12-2010 14:32,0.84,,United Kingdom,0.84
536544,35471D,SET OF 3 BIRD LIGHT PINK FEATHER ,1,01-12-2010 14:32,2.51,,United Kingdom,2.51
536544,35598D,PINK/WHITE CHRISTMAS TREE 60CM,1,01-12-2010 14:32,2.51,,United Kingdom,2.51
536544,35599D,PINK AND WHITE CHRISTMAS TREE 120CM,1,01-12-2010 14:32,5.91,,United Kingdom,5.91
536544,35610A,PINK CHRISTMAS FLOCK DROPLET ,1,01-12-2010 14:32,2.51,,United Kingdom,2.51
536544,35818P,"ACRYLIC JEWEL ICICLE, PINK",1,01-12-2010 14:32,3.36,,United Kingdom,3.36
536544,35957,SMALLFOLKART BAUBLE CHRISTMAS DEC,2,01-12-2010 14:32,1.66,,United Kingdom,3.32
536544,35961,FOLKART ZINC HEART CHRISTMAS DEC,1,01-12-2010 14:32,1.66,,United Kingdom,1.66
536544,35971,ROSE FOLKART HEART DECORATIONS,1,01-12-2010 14:32,2.51,,United Kingdom,2.51
536544,37449,CERAMIC CAKE STAND + HANGING CAKES,1,01-12-2010 14:32,21.23,,United Kingdom,21.23
536544,37476,CONDIMENT TRAY 4 BOWLS AND 4 SPOONS,1,01-12-2010 14:32,18.68,,United Kingdom,18.68
536544,47559B,TEA TIME OVEN GLOVE,2,01-12-2010 14:32,2.51,,United Kingdom,5.02
536544,47591B,SCOTTIES CHILDRENS APRON,2,01-12-2010 14:32,1.66,,United Kingdom,3.32
536544,47591D,PINK FAIRY CAKE CHILDRENS APRON,1,01-12-2010 14:32,4.21,,United Kingdom,4.21
536544,47593B,SCOTTIE DOGS BABY BIB,2,01-12-2010 14:32,0.85,,United Kingdom,1.7
536544,48188,DOORMAT WELCOME PUPPIES,1,01-12-2010 14:32,14.43,,United Kingdom,14.43
536544,71459,HANGING JAM JAR T-LIGHT HOLDER,8,01-12-2010 14:32,1.69,,United Kingdom,13.52
536544,72586,SET OF 6 HALLOWEEN GHOST T-LIGHTS,1,01-12-2010 14:32,0.85,,United Kingdom,0.85
536544,72799E,IVORY PILLAR CANDLE SILVER FLOCK,2,01-12-2010 14:32,3.36,,United Kingdom,6.72
536544,72799F,IVORY PILLAR CANDLE GOLD FLOCK,2,01-12-2010 14:32,3.36,,United Kingdom,6.72
536544,72807A,SET/3 ROSE CANDLE IN JEWELLED BOX,1,01-12-2010 14:32,8.47,,United Kingdom,8.47
536544,72807B,SET/3 OCEAN SCENT CANDLE JEWEL BOX,1,01-12-2010 14:32,8.47,,United Kingdom,8.47
536544,72807C,SET/3 VANILLA SCENTED CANDLE IN BOX,1,01-12-2010 14:32,8.47,,United Kingdom,8.47
536544,72816,SET/3 CHRISTMAS DECOUPAGE CANDLES,1,01-12-2010 14:32,2.51,,United Kingdom,2.51
536544,79030D,"TUMBLER, BAROQUE",1,01-12-2010 14:32,12.72,,United Kingdom,12.72
536544,79030G,"TUMBLER, NEW ENGLAND",1,01-12-2010 14:32,12.72,,United Kingdom,12.72
536544,82551,LAUNDRY 15C METAL SIGN,1,01-12-2010 14:32,2.51,,United Kingdom,2.51
536544,82583,HOT BATHS METAL SIGN,1,01-12-2010 14:32,4.21,,United Kingdom,4.21
536544,82613B,"METAL SIGN,CUPCAKE SINGLE HOOK",1,01-12-2010 14:32,2.51,,United Kingdom,2.51
536544,82613C,"METAL SIGN,CUPCAKE SINGLE HOOK",1,01-12-2010 14:32,2.51,,United Kingdom,2.51
536544,82613D,METAL SIGN CUPCAKE SINGLE HOOK,1,01-12-2010 14:32,2.51,,United Kingdom,2.51
536544,84031A,CHARLIE+LOLA RED HOT WATER BOTTLE ,4,01-12-2010 14:32,4.21,,United Kingdom,16.84
536544,84031B,CHARLIE LOLA BLUE HOT WATER BOTTLE ,1,01-12-2010 14:32,4.21,,United Kingdom,4.21
536544,84032A,CHARLIE+LOLA PINK HOT WATER BOTTLE,8,01-12-2010 14:32,3.36,,United Kingdom,26.88
536544,84086C,PINK/PURPLE RETRO RADIO,1,01-12-2010 14:32,4.21,,United Kingdom,4.21
536544,84279P,CHERRY BLOSSOM  DECORATIVE FLASK,1,01-12-2010 14:32,8.47,,United Kingdom,8.47
536544,85015,SET OF 12  VINTAGE POSTCARD SET,1,01-12-2010 14:32,2.51,,United Kingdom,2.51
536544,85016,SET OF 6 VINTAGE NOTELETS KIT,2,01-12-2010 14:32,2.51,,United Kingdom,5.02
536544,85017A,ENVELOPE 50 ROMANTIC IMAGES,1,01-12-2010 14:32,0.85,,United Kingdom,0.85
536544,85017B,ENVELOPE 50 BLOSSOM IMAGES,1,01-12-2010 14:32,0.85,,United Kingdom,0.85
536544,85032D,YULETIDE IMAGES GIFT WRAP SET,2,01-12-2010 14:32,1.66,,United Kingdom,3.32
536544,85039A,SET/4 RED MINI ROSE CANDLE IN BOWL,3,01-12-2010 14:32,1.66,,United Kingdom,4.98
536544,85048,15CM CHRISTMAS GLASS BALL 20 LIGHTS,1,01-12-2010 14:32,16.98,,United Kingdom,16.98
536544,85064,CREAM SWEETHEART LETTER RACK,1,01-12-2010 14:32,11.02,,United Kingdom,11.02
536544,85127,SMALL SQUARE CUT GLASS CANDLESTICK,2,01-12-2010 14:32,10.17,,United Kingdom,20.34
536544,85129D,BEADED CRYSTAL HEART PINK SMALL,1,01-12-2010 14:32,2.51,,United Kingdom,2.51
536544,85131B,BEADED CRYSTAL HEART GREEN ON STICK,2,01-12-2010 14:32,0.85,,United Kingdom,1.7
536544,85132A,CHARLIE + LOLA BISCUITS TINS,2,01-12-2010 14:32,8.47,,United Kingdom,16.94
536544,85135C,RED DRAGONFLY HELICOPTER,1,01-12-2010 14:32,8.47,,United Kingdom,8.47
536544,85176,SEWING SUSAN 21 NEEDLE SET,5,01-12-2010 14:32,1.66,,United Kingdom,8.3
536544,85177,BASKET OF FLOWERS SEWING KIT,1,01-12-2010 14:32,1.66,,United Kingdom,1.66
536544,85178,VICTORIAN SEWING KIT,1,01-12-2010 14:32,2.51,,United Kingdom,2.51
536544,85186A,EASTER BUNNY GARLAND OF FLOWERS,1,01-12-2010 14:32,0.85,,United Kingdom,0.85
536544,85232B,SET OF 3 BABUSHKA STACKING TINS,1,01-12-2010 14:32,4.95,,United Kingdom,4.95
536544,90003C,MIDNIGHT BLUE PAIR HEART HAIR SLIDE,1,01-12-2010 14:32,3.81,,United Kingdom,3.81
536544,90018A,SILVER M.O.P ORBIT DROP EARRINGS,1,01-12-2010 14:32,4.24,,United Kingdom,4.24
536544,90022,EDWARDIAN DROP EARRINGS JET BLACK,1,01-12-2010 14:32,3.81,,United Kingdom,3.81
536544,90071,RUBY GLASS CLUSTER EARRINGS,1,01-12-2010 14:32,1.26,,United Kingdom,1.26
536544,90099,NECKLACE+BRACELET SET BLUE HIBISCUS,1,01-12-2010 14:32,5.06,,United Kingdom,5.06
536544,90116,FRUIT SALAD BAG CHARM,1,01-12-2010 14:32,2.51,,United Kingdom,2.51
536544,90120C,GREEN MURANO TWIST BRACELET,1,01-12-2010 14:32,4.24,,United Kingdom,4.24
536544,90129A,PINK GLASS TASSLE BAG CHARM ,2,01-12-2010 14:32,1.66,,United Kingdom,3.32
536544,90129B,TURQUOISE GLASS TASSLE BAG CHARM ,1,01-12-2010 14:32,1.66,,United Kingdom,1.66
536544,90161A,ANT COPPER RED BOUDICCA BRACELET,1,01-12-2010 14:32,5.09,,United Kingdom,5.09
536544,90190C,SILVER/AMETHYST DROP EARRINGS LEAF,1,01-12-2010 14:32,2.96,,United Kingdom,2.96
536544,90194,SILVER LARIAT BLACK STONE EARRINGS,1,01-12-2010 14:32,4.24,,United Kingdom,4.24
536544,90209B,GREEN ENAMEL+GLASS HAIR COMB,1,01-12-2010 14:32,2.11,,United Kingdom,2.11
536544,90214D,"LETTER ""D"" BLING KEY RING",1,01-12-2010 14:32,0.85,,United Kingdom,0.85
536544,90214G,"LETTER ""G"" BLING KEY RING",1,01-12-2010 14:32,0.85,,United Kingdom,0.85
536544,90214H,"LETTER ""H"" BLING KEY RING",1,01-12-2010 14:32,0.85,,United Kingdom,0.85
536544,90214J,"LETTER ""J"" BLING KEY RING",1,01-12-2010 14:32,0.85,,United Kingdom,0.85
536544,90214R,"LETTER ""R"" BLING KEY RING",1,01-12-2010 14:32,0.85,,United Kingdom,0.85
536544,DOT,DOTCOM POSTAGE,1,01-12-2010 14:32,569.77,,United Kingdom,569.77
536544,84534B,FAIRY CAKE NOTEBOOK A5 SIZE,2,01-12-2010 14:32,1.66,,United Kingdom,3.32
536544,84535B,FAIRY CAKES NOTEBOOK A6 SIZE,1,01-12-2010 14:32,1.49,,United Kingdom,1.49
536544,84536A,ENGLISH ROSE NOTEBOOK A7 SIZE,3,01-12-2010 14:32,0.85,,United Kingdom,2.55
536544,84536B,FAIRY CAKES NOTEBOOK A7 SIZE,3,01-12-2010 14:32,0.85,,United Kingdom,2.55
536544,84580,MOUSE TOY WITH PINK T-SHIRT,1,01-12-2010 14:32,4.21,,United Kingdom,4.21
536544,84581,DOG TOY WITH PINK CROCHET SKIRT,1,01-12-2010 14:32,4.21,,United Kingdom,4.21
536544,84598,BOYS ALPHABET IRON ON PATCHES,2,01-12-2010 14:32,0.43,,United Kingdom,0.86
536544,84912B,GREEN ROSE WASHBAG,2,01-12-2010 14:32,3.36,,United Kingdom,6.72
536544,84913A,SOFT PINK ROSE TOWEL ,1,01-12-2010 14:32,3.36,,United Kingdom,3.36
536544,84913B,MINT GREEN ROSE TOWEL,3,01-12-2010 14:32,3.36,,United Kingdom,10.08
536544,84923,PINK BUTTERFLY HANDBAG W BOBBLES,1,01-12-2010 14:32,4.21,,United Kingdom,4.21
536544,84946,ANTIQUE SILVER TEA GLASS ETCHED,30,01-12-2010 14:32,2.51,,United Kingdom,75.3
536544,84988,SET OF 72 PINK HEART PAPER DOILIES,1,01-12-2010 14:32,2.98,,United Kingdom,2.98
536544,20856,DENIM PATCH PURSE PINK BUTTERFLY,6,01-12-2010 14:32,1.65,,United Kingdom,9.9
536544,20854,BLUE PATCH PURSE PINK HEART,6,01-12-2010 14:32,1.65,,United Kingdom,9.9
536544,21218,RED SPOTTY BISCUIT TIN,2,01-12-2010 14:32,3.75,,United Kingdom,7.5
536544,22845,VINTAGE CREAM CAT FOOD CONTAINER,2,01-12-2010 14:32,6.35,,United Kingdom,12.7
536544,11001,ASSTD DESIGN RACING CAR PEN,3,01-12-2010 14:32,3.36,,United Kingdom,10.08
536544,16236,KITTY PENCIL ERASERS,1,01-12-2010 14:32,0.43,,United Kingdom,0.43
536544,17003,BROCADE RING PURSE ,3,01-12-2010 14:32,0.43,,United Kingdom,1.29
536544,17011F,ORIGAMI SANDLEWOOD INCENSE+FLOWER,1,01-12-2010 14:32,4.21,,United Kingdom,4.21
536544,17012A,ORIGAMI VANILLA INCENSE/CANDLE SET ,3,01-12-2010 14:32,2.51,,United Kingdom,7.53
536544,17012B,ORIGAMI JASMINE INCENSE/CANDLE SET,2,01-12-2010 14:32,2.51,,United Kingdom,5.02
536544,17012C,ORIGAMI LAVENDER INCENSE/CANDL SET ,1,01-12-2010 14:32,2.51,,United Kingdom,2.51
536544,17012D,ORIGAMI ROSE INCENSE/CANDLE SET ,1,01-12-2010 14:32,2.51,,United Kingdom,2.51
536544,17012E,ORIGAMI OPIUM INCENSE/CANDLE SET ,1,01-12-2010 14:32,2.51,,United Kingdom,2.51
536544,17012F,ORIGAMI SANDLEWOOD INCENSE/CAND SET,1,01-12-2010 14:32,2.51,,United Kingdom,2.51
536544,17129F,BLUE GLASS GEMS IN BAG,2,01-12-2010 14:32,1.66,,United Kingdom,3.32
536544,18098C,PORCELAIN BUTTERFLY OIL BURNER,2,01-12-2010 14:32,5.91,,United Kingdom,11.82
536544,20622,VIPPASSPORT COVER ,1,01-12-2010 14:32,4.21,,United Kingdom,4.21
536544,20658,RED RETROSPOT LUGGAGE TAG,1,01-12-2010 14:32,2.51,,United Kingdom,2.51
536544,20662,FIRST CLASS HOLIDAY PURSE ,1,01-12-2010 14:32,2.51,,United Kingdom,2.51
536544,20676,RED RETROSPOT BOWL,1,01-12-2010 14:32,2.51,,United Kingdom,2.51
536544,20684,STRAWBERRY DREAM CHILDS UMBRELLA,1,01-12-2010 14:32,6.77,,United Kingdom,6.77
536544,20719,WOODLAND CHARLOTTE BAG,2,01-12-2010 14:32,1.66,,United Kingdom,3.32
536544,20724,RED RETROSPOT CHARLOTTE BAG,3,01-12-2010 14:32,1.66,,United Kingdom,4.98
536544,20733,GOLD MINI TAPE MEASURE ,1,01-12-2010 14:32,0.85,,United Kingdom,0.85
536544,20735,BLACK MINI TAPE MEASURE ,1,01-12-2010 14:32,0.85,,United Kingdom,0.85
536544,20770,ABSTRACT CIRCLE JOURNAL ,4,01-12-2010 14:32,2.51,,United Kingdom,10.04
536544,20835,FRENCH LATTICE CUSHION COVER ,1,01-12-2010 14:32,11.02,,United Kingdom,11.02
536544,20839,FRENCH PAISLEY CUSHION COVER ,1,01-12-2010 14:32,9.32,,United Kingdom,9.32
536544,20840,FRENCH FLORAL CUSHION COVER ,1,01-12-2010 14:32,9.32,,United Kingdom,9.32
536544,20956,PORCELAIN T-LIGHT HOLDERS ASSORTED,1,01-12-2010 14:32,2.51,,United Kingdom,2.51
536544,20969,RED FLORAL FELTCRAFT SHOULDER BAG,2,01-12-2010 14:32,7.62,,United Kingdom,15.24
536544,20971,PINK BLUE FELT CRAFT TRINKET BOX,1,01-12-2010 14:32,2.51,,United Kingdom,2.51
536544,20975,12 PENCILS SMALL TUBE RED RETROSPOT,1,01-12-2010 14:32,1.28,,United Kingdom,1.28
536544,20981,12 PENCILS TALL TUBE WOODLAND,1,01-12-2010 14:32,1.66,,United Kingdom,1.66
536544,20996,JAZZ HEARTS ADDRESS BOOK,1,01-12-2010 14:32,0.84,,United Kingdom,0.84
536544,21000,ROSE DU SUD COSMETICS BAG,1,01-12-2010 14:32,3.36,,United Kingdom,3.36
536544,21012,ANTIQUE ALL GLASS CANDLESTICK,2,01-12-2010 14:32,2.51,,United Kingdom,5.02
536544,21069,VINTAGE BILLBOARD TEA MUG,1,01-12-2010 14:32,2.51,,United Kingdom,2.51
536544,21070,VINTAGE BILLBOARD MUG ,1,01-12-2010 14:32,2.51,,United Kingdom,2.51
536544,21147,JINGLE BELLS TREE DECORATION,2,01-12-2010 14:32,2.51,,United Kingdom,5.02
536544,21158,MOODY GIRL DOOR HANGER ,2,01-12-2010 14:32,3.36,,United Kingdom,6.72
536544,21165,BEWARE OF THE CAT METAL SIGN ,1,01-12-2010 14:32,4.21,,United Kingdom,4.21
536544,21174,POTTERING IN THE SHED METAL SIGN,1,01-12-2010 14:32,4.21,,United Kingdom,4.21
536544,21189,WHITE HONEYCOMB PAPER GARLAND ,4,01-12-2010 14:32,3.36,,United Kingdom,13.44
536544,21191,LARGE WHITE HONEYCOMB PAPER BELL  ,6,01-12-2010 14:32,4.21,,United Kingdom,25.26
536544,21195,PINK  HONEYCOMB PAPER BALL ,5,01-12-2010 14:32,4.21,,United Kingdom,21.05
536544,21207,SKULL AND CROSSBONES  GARLAND ,2,01-12-2010 14:32,3.36,,United Kingdom,6.72
536544,21216,"SET 3 RETROSPOT TEA,COFFEE,SUGAR",1,01-12-2010 14:32,11.02,,United Kingdom,11.02
536544,21217,RED RETROSPOT ROUND CAKE TINS,1,01-12-2010 14:32,21.23,,United Kingdom,21.23
536544,21231,SWEETHEART CERAMIC TRINKET BOX,4,01-12-2010 14:32,2.51,,United Kingdom,10.04
536544,21238,RED RETROSPOT CUP,4,01-12-2010 14:32,1.66,,United Kingdom,6.64
536544,21249,WOODLAND  HEIGHT CHART STICKERS ,1,01-12-2010 14:32,5.91,,United Kingdom,5.91
536544,21262,WHITE GOOSE FEATHER CHRISTMAS TREE ,2,01-12-2010 14:32,7.62,,United Kingdom,15.24
536544,21313,GLASS HEART T-LIGHT HOLDER ,2,01-12-2010 14:32,1.66,,United Kingdom,3.32
536544,21349,IVY HEART WREATH,1,01-12-2010 14:32,13.57,,United Kingdom,13.57
536544,21352,EUCALYPTUS & PINECONE  WREATH,2,01-12-2010 14:32,5.91,,United Kingdom,11.82
536544,21354,TOAST ITS - BEST MUM,1,01-12-2010 14:32,2.51,,United Kingdom,2.51
536544,21365,MIRRORED WALL ART STARS,1,01-12-2010 14:32,5.91,,United Kingdom,5.91
536544,21366,MIRRORED WALL ART PHOTO FRAMES,1,01-12-2010 14:32,8.47,,United Kingdom,8.47
536544,21369,MIRRORED WALL ART SPLODGES,1,01-12-2010 14:32,7.62,,United Kingdom,7.62
536544,21372,MIRRORED WALL ART TABLE LAMP,1,01-12-2010 14:32,5.91,,United Kingdom,5.91
536544,21385,IVORY HANGING DECORATION  HEART,2,01-12-2010 14:32,1.66,,United Kingdom,3.32
536544,21407,BROWN CHECK CAT DOORSTOP ,2,01-12-2010 14:32,8.47,,United Kingdom,16.94
536544,21408,SPOTTY PINK DUCK DOORSTOP,1,01-12-2010 14:32,8.47,,United Kingdom,8.47
536544,21507,"ELEPHANT, BIRTHDAY CARD, ",1,01-12-2010 14:32,0.85,,United Kingdom,0.85
536544,21563,RED HEART SHAPE LOVE BUCKET ,2,01-12-2010 14:32,5.91,,United Kingdom,11.82
536544,21564,PINK  HEART SHAPE LOVE BUCKET ,2,01-12-2010 14:32,5.91,,United Kingdom,11.82
536544,21634,ASSORTED MINI MADRAS NOTEBOOK,1,01-12-2010 14:32,2.51,,United Kingdom,2.51
536544,21641,ASSORTED TUTTI FRUTTI KEYRING BALL,1,01-12-2010 14:32,1.66,,United Kingdom,1.66
536544,21679,SKULLS  STICKERS,3,01-12-2010 14:32,1.66,,United Kingdom,4.98
536544,21703,BAG 125g SWIRLY MARBLES,1,01-12-2010 14:32,0.85,,United Kingdom,0.85
536544,21704,BAG 250g SWIRLY MARBLES,1,01-12-2010 14:32,1.66,,United Kingdom,1.66
536544,21721,CANDY SHOP  STICKER SHEET,1,01-12-2010 14:32,1.66,,United Kingdom,1.66
536544,21722,SWEET PUDDING STICKER SHEET,1,01-12-2010 14:32,1.66,,United Kingdom,1.66
536544,21758,VINTAGE SHELLS PRINT,1,01-12-2010 14:32,12.72,,United Kingdom,12.72
536545,21134,,1,01-12-2010 14:32,0,,United Kingdom,0
536546,22145,,1,01-12-2010 14:33,0,,United Kingdom,0
536547,37509,,1,01-12-2010 14:33,0,,United Kingdom,0
C536548,22892,SET OF SALT AND PEPPER TOADSTOOLS,-7,01-12-2010 14:33,1.25,12472,Germany,-8.75
C536548,22245,"HOOK, 1 HANGER ,MAGIC GARDEN",-2,01-12-2010 14:33,0.85,12472,Germany,-1.7
C536548,20957,PORCELAIN HANGING BELL SMALL,-1,01-12-2010 14:33,1.45,12472,Germany,-1.45
536549,85226A,,1,01-12-2010 14:34,0,,United Kingdom,0
536550,85044,,1,01-12-2010 14:34,0,,United Kingdom,0
536551,79144B,PAINTED LIGHTBULB STAR+ MOON,2,01-12-2010 14:34,0.42,17346,United Kingdom,0.84
536551,22482,BLUE TEA TOWEL CLASSIC DESIGN,2,01-12-2010 14:34,1.25,17346,United Kingdom,2.5
536551,21917,SET 12 KIDS  WHITE CHALK STICKS,1,01-12-2010 14:34,0.42,17346,United Kingdom,0.42
536552,20950,,1,01-12-2010 14:34,0,,United Kingdom,0
536553,37461,,3,01-12-2010 14:35,0,,United Kingdom,0
536554,84670,,23,01-12-2010 14:35,0,,United Kingdom,0
536555,20697,LITTLE GREEN MONSTER SOFT TOY,1,01-12-2010 14:37,2.55,,United Kingdom,2.55
536556,22599,CHRISTMAS MUSICAL ZINC STAR,12,01-12-2010 14:38,0.85,17643,United Kingdom,10.2
536556,22597,CHRISTMAS MUSICAL ZINC HEART ,12,01-12-2010 14:38,0.85,17643,United Kingdom,10.2
536557,21495,SKULLS AND CROSSBONES WRAP,25,01-12-2010 14:41,0.42,17841,United Kingdom,10.5
536557,46000R,POLYESTER FILLER PAD 45x30cm,2,01-12-2010 14:41,1.45,17841,United Kingdom,2.9
536557,46000S,POLYESTER FILLER PAD 40x40cm,1,01-12-2010 14:41,1.45,17841,United Kingdom,1.45
536557,84920,PINK FLOWER FABRIC PONY,1,01-12-2010 14:41,3.75,17841,United Kingdom,3.75
536557,22953,BIRTHDAY PARTY CORDON BARRIER TAPE,1,01-12-2010 14:41,1.25,17841,United Kingdom,1.25
536557,84508A,CAMOUFLAGE DESIGN TEDDY,1,01-12-2010 14:41,2.55,17841,United Kingdom,2.55
536557,21670,BLUE SPOT CERAMIC DRAWER KNOB,6,01-12-2010 14:41,1.25,17841,United Kingdom,7.5
536557,22786,CUSHION COVER PINK UNION JACK,2,01-12-2010 14:41,5.95,17841,United Kingdom,11.9
536557,22212,FOUR HOOK  WHITE LOVEBIRDS,1,01-12-2010 14:41,2.1,17841,United Kingdom,2.1
536557,22678,FRENCH BLUE METAL DOOR SIGN 3,3,01-12-2010 14:41,1.25,17841,United Kingdom,3.75
536557,22686,FRENCH BLUE METAL DOOR SIGN No,1,01-12-2010 14:41,1.25,17841,United Kingdom,1.25
536557,84685,BEACH HUT KEY CABINET,1,01-12-2010 14:41,3.75,17841,United Kingdom,3.75
536557,20616,CHERRY BLOSSOM PASSPORT COVER,2,01-12-2010 14:41,2.1,17841,United Kingdom,4.2
536557,22753,SMALL YELLOW BABUSHKA NOTEBOOK ,9,01-12-2010 14:41,0.85,17841,United Kingdom,7.65
536557,79066K,RETRO MOD TRAY,1,01-12-2010 14:41,0.85,17841,United Kingdom,0.85
536557,22794,SWEETHEART WIRE MAGAZINE RACK,1,01-12-2010 14:41,7.95,17841,United Kingdom,7.95
536557,22592,CARDHOLDER HOLLY WREATH METAL,1,01-12-2010 14:41,3.75,17841,United Kingdom,3.75
536557,84352,SILVER CHRISTMAS TREE BAUBLE STAND ,1,01-12-2010 14:41,16.95,17841,United Kingdom,16.95
536557,22795,SWEETHEART RECIPE BOOK STAND,2,01-12-2010 14:41,6.75,17841,United Kingdom,13.5
536557,22278,OVERNIGHT BAG VINTAGE ROSE PAISLEY,1,01-12-2010 14:41,4.95,17841,United Kingdom,4.95
536558,22802,FAUX FUR CHOCOLATE THROW,5,01-12-2010 14:48,19.95,,United Kingdom,99.75
536559,84884A,ANT WHITE WIRE HEART SPIRAL,10,01-12-2010 14:54,3.95,17873,United Kingdom,39.5
536559,51014C,"FEATHER PEN,COAL BLACK",24,01-12-2010 14:54,0.85,17873,United Kingdom,20.4
536559,51014L,"FEATHER PEN,LIGHT PINK",12,01-12-2010 14:54,0.85,17873,United Kingdom,10.2
536559,51014A,"FEATHER PEN,HOT PINK",12,01-12-2010 14:54,0.85,17873,United Kingdom,10.2
536559,22366,DOORMAT AIRMAIL ,10,01-12-2010 14:54,6.75,17873,United Kingdom,67.5
536560,48111,DOORMAT 3 SMILEY CATS,10,01-12-2010 15:00,6.75,13093,United Kingdom,67.5
536560,22846,BREAD BIN DINER STYLE RED ,4,01-12-2010 15:00,14.95,13093,United Kingdom,59.8
536560,22402,MAGNETS PACK OF 4 VINTAGE COLLAGE,12,01-12-2010 15:00,1.25,13093,United Kingdom,15
536560,22400,MAGNETS PACK OF 4 HOME SWEET HOME,12,01-12-2010 15:00,1.25,13093,United Kingdom,15
536560,22399,MAGNETS PACK OF 4 CHILDHOOD MEMORY,12,01-12-2010 15:00,1.25,13093,United Kingdom,15
536562,79302M,"ART LIGHTS,FUNK MONKEY",6,01-12-2010 15:08,2.95,13468,United Kingdom,17.7
536562,37446,MINI CAKE STAND WITH HANGING CAKES,8,01-12-2010 15:08,1.45,13468,United Kingdom,11.6
536562,84509B,SET OF 4 FAIRY CAKE PLACEMATS,4,01-12-2010 15:08,3.75,13468,United Kingdom,15
536562,22313,OFFICE MUG WARMER PINK,6,01-12-2010 15:08,2.95,13468,United Kingdom,17.7
536562,21181,PLEASE ONE PERSON METAL SIGN,12,01-12-2010 15:08,2.1,13468,United Kingdom,25.2
536563,21818,GLITTER CHRISTMAS HEART ,36,01-12-2010 15:08,0.85,17760,United Kingdom,30.6
536566,21668,RED STRIPE CERAMIC DRAWER KNOB,6,01-12-2010 15:21,1.25,16928,United Kingdom,7.5
536569,21462,"NURSERY A,B,C PAINTED LETTERS",1,01-12-2010 15:35,6.75,16274,United Kingdom,6.75
536569,22496,SET OF 2 ROUND TINS DUTCH CHEESE,1,01-12-2010 15:35,2.95,16274,United Kingdom,2.95
536569,84870C,GREEN GEISHA GIRL ,1,01-12-2010 15:35,3.75,16274,United Kingdom,3.75
536569,84870B,BLUE GEISHA GIRL ,1,01-12-2010 15:35,3.75,16274,United Kingdom,3.75
536569,22765,NEWSPAPER STAND,1,01-12-2010 15:35,14.95,16274,United Kingdom,14.95
536569,21351,CINAMMON & ORANGE WREATH,2,01-12-2010 15:35,6.75,16274,United Kingdom,13.5
536569,22581,WOOD STOCKING CHRISTMAS SCANDISPOT,3,01-12-2010 15:35,0.85,16274,United Kingdom,2.55
536569,22579,WOODEN TREE CHRISTMAS SCANDINAVIAN,1,01-12-2010 15:35,0.85,16274,United Kingdom,0.85
536569,22572,ROCKING HORSE GREEN CHRISTMAS ,1,01-12-2010 15:35,0.85,16274,United Kingdom,0.85
536569,22640,SET OF 4 NAPKIN CHARMS 3 KEYS ,1,01-12-2010 15:35,2.55,16274,United Kingdom,2.55
536569,22641,SET OF 4 NAPKIN CHARMS INSTRUMENT,2,01-12-2010 15:35,2.55,16274,United Kingdom,5.1
536569,22638,SET OF 4 NAPKIN CHARMS CROWNS ,1,01-12-2010 15:35,2.55,16274,United Kingdom,2.55
536569,22576,SWALLOW WOODEN CHRISTMAS DECORATION,3,01-12-2010 15:35,0.85,16274,United Kingdom,2.55
536569,21817,GLITTER CHRISTMAS TREE,1,01-12-2010 15:35,0.85,16274,United Kingdom,0.85
536569,21813,GARLAND WITH STARS AND BELLS,1,01-12-2010 15:35,4.95,16274,United Kingdom,4.95
536569,21808,"CHRISTMAS GARLAND STARS,TREES",1,01-12-2010 15:35,3.75,16274,United Kingdom,3.75
536569,21014,SWISS CHALET TREE DECORATION ,2,01-12-2010 15:35,0.85,16274,United Kingdom,1.7
536569,21018,BIRD BOX CHRISTMAS TREE DECORATION,2,01-12-2010 15:35,0.85,16274,United Kingdom,1.7
536569,22946,WOODEN ADVENT CALENDAR CREAM,1,01-12-2010 15:35,16.95,16274,United Kingdom,16.95
536569,M,Manual,1,01-12-2010 15:35,1.25,16274,United Kingdom,1.25
536569,22660,DOORMAT I LOVE LONDON,1,01-12-2010 15:35,7.95,16274,United Kingdom,7.95
536569,21761,WOOD AND GLASS MEDICINE CABINET,1,01-12-2010 15:35,29.95,16274,United Kingdom,29.95
536570,21781,MA CAMPAGNE CUTLERY BOX,2,01-12-2010 15:35,14.95,14496,United Kingdom,29.9
